Date,State,%_Positive_Antigen_Tests,Total_Antigen_Detection_Tests,Positive_Antigen_Tests,%_Positive_PCR_Tests,Total_PCR_Tests,Positive_PCR_Tests
2021-03-27,PA,0.0,1.333,0.0,0.01627,389.0,6.3290299999999995
2021-04-03,PA,0.0,1.0,0.0,0.01831,365.667,6.695362769999999
2021-04-10,PA,0.0,0.667,0.0,0.01948,345.667,6.73359316
2021-04-17,PA,0.0,0.333,0.0,0.023479999999999997,335.667,7.881461159999999
2021-04-24,PA,0.0,0.333,0.0,0.03284,365.333,11.997535720000002
2021-05-01,PA,0.0,0.333,0.0,0.03472,404.0,14.02688
2021-05-08,PA,0.0,0.333,0.0,0.03945,409.0,16.13505
2021-05-15,PA,0.0,0.333,0.0,0.03598,419.667,15.099618659999999
2021-05-22,PA,0.0,0.0,0.0,0.038849999999999996,394.667,15.332812949999997
2021-05-29,PA,0.0,0.333,0.0,0.03178,399.333,12.690802740000002
2021-06-05,PA,0.0,1.0,0.0,0.03579,404.667,14.48303193
2021-06-12,PA,0.66667,1.333,0.88867111,0.03642,433.667,15.79415214
2021-06-19,PA,0.33332999999999996,1.333,0.4443288899999999,0.04383,441.0,19.32903
2021-06-26,PA,0.33332999999999996,1.667,0.55566111,0.05495,445.0,24.452749999999998
2021-07-03,PA,0.0,1.333,0.0,0.084,416.333,34.971972
2021-07-10,PA,0.0,1.333,0.0,0.1076,418.333,45.012630800000004
2021-07-17,PA,0.0,1.0,0.0,0.1242,418.333,51.95695860000001
2021-07-24,PA,0.0,1.333,0.0,0.12859,474.333,60.994480470000006
2021-07-31,PA,0.0,1.667,0.0,0.13513999999999998,490.333,66.26360161999999
2021-08-07,PA,0.11111,2.0,0.22222,0.14919000000000002,499.0,74.44581000000001
2021-08-14,PA,0.22222,2.667,0.5926607399999999,0.14737,493.667,72.75170579
2021-08-21,PA,0.22222,2.667,0.5926607399999999,0.15907,535.0,85.10244999999999
2021-08-28,PA,0.19444,3.0,0.5833200000000001,0.16428,562.0,92.32536
2021-09-04,PA,0.08333,2.333,0.19440889000000003,0.18218,593.333,108.09340594
2021-09-11,PA,0.08333,2.0,0.16666,0.18573,614.667,114.16210191
2021-09-18,PA,0.0,2.333,0.0,0.18001999999999999,647.0,116.47294
2021-09-25,PA,0.0,3.667,0.0,0.17823,667.667,118.99828941
2021-10-02,PA,0.0,5.0,0.0,0.16654,694.0,115.57876
2021-10-09,PA,0.04167,6.0,0.25002,0.16237,703.0,114.14611
2021-10-16,PA,0.08929000000000001,6.667,0.59529643,0.14687,774.667,113.77534229000001
2021-10-23,PA,0.2004,6.0,1.2024,0.13912000000000002,737.667,102.62423304000002
2021-10-30,PA,0.15872999999999998,5.667,0.8995229099999998,0.14014,766.0,107.34723999999999
2021-11-06,PA,0.16667,5.333,0.88885111,0.14071999999999998,718.333,101.08381975999998
2021-11-13,PA,0.05556,7.0,0.38892,0.1354,797.333,107.95888819999999
2021-11-20,PA,0.09722,7.333,0.71291426,0.11098000000000001,834.333,92.59427634000001
2021-11-27,PA,0.04167,6.667,0.27781389,0.09401999999999999,972.667,91.45015133999999
2021-12-04,PA,0.04167,6.333,0.26389611,0.07863,1230.0,96.7149
2021-12-11,PA,0.0,7.333,0.0,0.06711,1535.0,103.01385
2021-12-18,PA,0.0,7.667,0.0,0.05189,1798.333,93.31549937
2021-12-25,PA,0.0,9.667,0.0,0.04559,2033.667,92.71487853
2022-01-01,PA,0.05556,10.0,0.5556,0.03751,2148.333,80.58397083000001
2022-01-08,PA,0.05556,14.333,0.7963414799999999,0.03033,2038.667,61.83277011
2022-01-15,PA,0.05556,11.667,0.64821852,0.025169999999999998,1565.0,39.39105
2022-01-22,PA,0.0,9.333,0.0,0.02105,1150.0,24.2075
2022-01-29,PA,0.0,5.333,0.0,0.02215,901.333,19.96452595
2022-02-05,PA,0.0,5.667,0.0,0.020179999999999997,859.333,17.341339939999997
2022-02-12,PA,0.0,5.333,0.0,0.0209,812.333,16.977759699999996
2022-02-19,PA,0.0,5.667,0.0,0.01655,788.0,13.0414
2022-02-26,PA,0.05556,5.667,0.31485852,0.01489,765.667,11.40078163
2022-03-05,PA,0.13888999999999999,5.667,0.7870896299999999,0.01157,843.667,9.761227190000001
2022-03-12,PA,0.13888999999999999,4.667,0.6481996299999999,0.011930000000000001,883.0,10.53419
2022-03-19,PA,0.19444,3.667,0.7130114799999999,0.01109,959.667,10.64270703
2022-03-26,PA,0.11111,4.333,0.48143963,0.00845,947.667,8.00778615
2022-04-02,PA,0.11111,7.333,0.81476963,0.00825,1003.667,8.28025275
2022-04-09,PA,0.0,7.0,0.0,0.00847,1064.333,9.01490051
2022-04-16,PA,0.0,9.667,0.0,0.01228,1087.667,13.356550759999998
2022-04-23,PA,0.0,7.333,0.0,0.013859999999999999,1156.0,16.02216
2022-04-30,PA,0.06667,10.0,0.6667,0.01463,1229.0,17.98027
2022-05-07,PA,0.06667,6.667,0.4444888899999999,0.01393,1312.667,18.28545131
2022-05-14,PA,0.06667,5.667,0.37781888999999996,0.014879999999999999,1359.333,20.22687504
2022-05-21,PA,0.0,3.333,0.0,0.018260000000000002,1321.667,24.13363942
2022-05-28,PA,0.0,3.0,0.0,0.02282,1302.0,29.71164
2022-06-04,PA,0.0,4.0,0.0,0.028239999999999998,1219.333,34.43396392
2022-06-11,PA,0.0,4.333,0.0,0.032170000000000004,1086.667,34.95807739
2022-06-18,PA,0.16667,4.0,0.66668,0.04061,944.667,38.36292687
2022-06-25,PA,0.16667,2.333,0.38884111000000005,0.05309,788.0,41.83492
2022-07-02,PA,0.16667,1.333,0.22217111,0.05561,799.333,44.450908129999995
2022-07-09,PA,0.0,1.667,0.0,0.05276,766.667,40.44935092
2022-07-16,PA,0.0,2.333,0.0,0.04441,772.333,34.29930853
2022-07-23,PA,0.0,3.0,0.0,0.049210000000000004,733.667,36.10375307
2022-07-30,PA,0.0,2.667,0.0,0.05717,745.333,42.61068761
2022-08-06,PA,0.0,3.0,0.0,0.06856,758.667,52.01420952
2022-08-13,PA,0.0,2.667,0.0,0.08329,715.667,59.607904430000005
2022-08-20,PA,0.0,2.333,0.0,0.08669,705.0,61.11645
2022-08-27,PA,0.0,2.0,0.0,0.09103,690.667,62.87141701
2022-09-03,PA,0.0,1.667,0.0,0.08399,762.333,64.02834867
2022-09-10,PA,0.0,2.333,0.0,0.1013,864.667,87.59076710000001
2022-09-17,PA,0.06667,3.0,0.20000999999999997,0.11660999999999999,1015.667,118.43692886999999
2022-09-24,PA,0.23332999999999998,4.0,0.9333199999999999,0.13766,1120.0,154.1792
2022-10-01,PA,0.23332999999999998,4.0,0.9333199999999999,0.16442,1195.0,196.48190000000002
2022-10-08,PA,0.16667,5.333,0.88885111,0.21204,1263.667,267.94795067999996
2022-10-15,PA,0.05556,6.0,0.33336,0.26424,1403.667,370.90496807999995
2022-10-22,PA,0.13888999999999999,9.0,1.2500099999999998,0.30287,1642.667,497.5145542899999
2022-10-29,PA,0.15972,11.333,1.81010676,0.28857,1313.333,378.98850381
2022-11-05,PA,0.15625,14.0,2.1875,0.28185,1172.0,330.3282
2020-11-14,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-12,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-19,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-26,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-10,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-04,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-25,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-16,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-30,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-11,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,PR,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-29,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-23,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,PR,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,PR,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-19,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-26,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-02,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-09,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-16,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-23,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-01-30,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-06,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-13,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-20,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-02-27,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-06,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-13,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-20,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-03-27,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-03,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-10,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-17,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-04-24,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-01,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-08,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-15,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-22,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-05-29,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-05,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-12,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-19,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-06-26,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-03,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-10,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-17,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-24,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-07-31,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-07,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-14,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-21,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-08-28,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-04,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-11,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-18,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-09-25,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-02,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-09,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-16,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-23,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-10-30,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-06,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-13,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-20,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-11-27,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-04,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-11,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-18,RI,0.0,0.0,0.0,0.0,0.0,0.0
2021-12-25,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-01,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-08,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-15,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-22,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-01-29,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-05,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-12,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-19,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-02-26,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-05,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-12,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-19,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-03-26,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-09,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-16,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-23,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-30,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-07,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-14,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-21,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-05-28,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-04,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-11,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-25,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-16,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-23,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-06,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-13,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-20,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-08-27,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-03,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-10,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-17,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-24,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-01,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-08,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-15,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-22,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,RI,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-05,RI,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,SC,0.16128,13.333,2.15034624,0.0,76.667,0.0
2020-11-21,SC,0.14987999999999999,14.667,2.19828996,0.0,74.0,0.0
2020-11-28,SC,0.14987999999999999,11.333,1.6985900399999998,0.0,79.333,0.0
2020-12-05,SC,0.05897,11.333,0.66830701,0.0,80.667,0.0
2020-12-12,SC,0.052939999999999994,12.667,0.67059098,0.0,89.0,0.0
2020-12-19,SC,0.019610000000000002,11.333,0.22224013000000004,0.0,77.667,0.0
2020-12-26,SC,0.019610000000000002,8.667,0.16995987,0.0,70.667,0.0
2021-01-02,SC,0.0,4.667,0.0,0.0,64.0,0.0
2021-01-09,SC,0.13333,4.333,0.5777188900000001,0.0,144.667,0.0
2021-01-16,SC,0.13333,5.0,0.66665,0.0,206.333,0.0
2021-01-23,SC,0.13333,5.333,0.71104889,0.0,272.333,0.0
2021-01-30,SC,0.0,5.0,0.0,0.0,278.667,0.0
2021-02-06,SC,0.0,5.0,0.0,0.0,289.0,0.0
2021-02-13,SC,0.08333,5.667,0.47223111,0.0,281.0,0.0
2021-02-20,SC,0.08333,6.0,0.49998,0.0,253.667,0.0
2021-02-27,SC,0.12037,7.333,0.8826732100000001,0.0,261.333,0.0
2021-03-06,SC,0.037040000000000003,5.0,0.18520000000000003,0.0,283.0,0.0
2021-03-13,SC,0.037040000000000003,4.667,0.17286568000000002,0.0,298.333,0.0
2021-03-20,SC,0.08333,3.0,0.24999,0.0,310.667,0.0
2021-03-27,SC,0.08333,4.0,0.33332,0.0,295.333,0.0
2021-04-03,SC,0.08333,3.0,0.24999,0.00229,297.0,0.68013
2021-04-10,SC,0.0,3.667,0.0,0.0034000000000000002,286.0,0.9724
2021-04-17,SC,0.05556,4.333,0.24074148,0.00981,318.667,3.1261232699999995
2021-04-24,SC,0.05556,5.667,0.31485852,0.01444,334.0,4.82296
2021-05-01,SC,0.05556,5.333,0.29630148,0.026230000000000003,354.333,9.294154590000002
2021-05-08,SC,0.0,8.333,0.0,0.0245,351.667,8.6158415
2021-05-15,SC,0.06061,10.333,0.62628313,0.023170000000000003,338.667,7.84691439
2021-05-22,SC,0.13753,13.0,1.7878900000000002,0.023610000000000003,268.0,6.32748
2021-05-29,SC,0.24864,13.0,3.23232,0.036469999999999995,174.667,6.370105489999999
2021-06-05,SC,0.24067,15.667,3.77057689,0.06876,104.667,7.19690292
2021-06-12,SC,0.27244,26.667,7.265157480000001,0.11216,86.0,9.64576
2021-06-19,SC,0.24093,44.0,10.60092,0.11519,87.667,10.09836173
2021-06-26,SC,0.29941,54.667,16.36784647,0.12067,99.333,11.98651311
2021-07-03,SC,0.37167,74.333,27.627346109999998,0.09585,99.333,9.52106805
2021-07-10,SC,0.43982999999999994,84.333,37.092183389999995,0.17149999999999999,104.667,17.950390499999997
2021-07-17,SC,0.47346,118.0,55.86828,0.18369,107.667,19.77735123
2021-07-24,SC,0.42333,145.0,61.38285,0.21379,148.0,31.64092
2021-07-31,SC,0.39293,160.0,62.8688,0.16663,192.667,32.10410221
2021-08-07,SC,0.37421,136.667,51.14215807,0.15646000000000002,219.667,34.369098820000005
2021-08-14,SC,0.2937,92.333,27.1182021,0.14262,233.333,33.27795246
2021-08-21,SC,0.2504,63.0,15.7752,0.11567999999999999,226.667,26.220838559999997
2021-08-28,SC,0.18321,52.667,9.649121070000001,0.10141,230.667,23.39194047
2021-09-04,SC,0.19036999999999998,44.667,8.50325679,0.09506,230.333,21.89545498
2021-09-11,SC,0.15796,40.0,6.3184,0.10489000000000001,264.333,27.725888370000007
2021-09-18,SC,0.1408,31.0,4.364800000000001,0.09132,259.0,23.65188
2021-09-25,SC,0.15152,36.0,5.45472,0.08438000000000001,231.333,19.51987854
2021-10-02,SC,0.12787,35.0,4.47545,0.0809,193.333,15.6406397
2021-10-09,SC,0.16027000000000002,39.0,6.250530000000001,0.10131,191.0,19.35021
2021-10-16,SC,0.10724,31.667,3.3959690800000004,0.0907,220.667,20.0144969
2021-10-23,SC,0.15741,34.0,5.35194,0.08929000000000001,220.0,19.643800000000002
2021-10-30,SC,0.13333,35.333,4.71094889,0.07536,226.667,17.081625119999998
2021-11-06,SC,0.14521,40.333,5.85675493,0.06567,261.667,17.18367189
2021-11-13,SC,0.09342,46.0,4.29732,0.04997,352.333,17.606080010000003
2021-11-20,SC,0.05148,74.0,3.80952,0.04179,488.667,20.42139393
2021-11-27,SC,0.030830000000000003,114.0,3.5146200000000003,0.03957,645.667,25.549043190000003
2021-12-04,SC,0.03172,138.667,4.398517239999999,0.03604,843.333,30.39372132
2021-12-11,SC,0.03847,142.333,5.47555051,0.02617,967.333,25.31510461
2021-12-18,SC,0.03919,137.0,5.36903,0.019950000000000002,1033.0,20.60835
2021-12-25,SC,0.023450000000000002,164.0,3.8458000000000006,0.016739999999999998,1183.0,19.80342
2022-01-01,SC,0.014190000000000001,179.0,2.54001,0.013640000000000001,1311.0,17.88204
2022-01-08,SC,0.012190000000000001,175.667,2.1413807300000003,0.010249999999999999,1371.667,14.059586749999998
2022-01-15,SC,0.01423,134.667,1.91631141,0.00784,1218.333,9.55173072
2022-01-22,SC,0.00867,101.333,0.87855711,0.005699999999999999,1056.0,6.0192
2022-01-29,SC,0.00815,82.0,0.6682999999999999,0.00334,941.0,3.1429400000000003
2022-02-05,SC,0.00457,85.0,0.38845,0.00197,851.667,1.67778399
2022-02-12,SC,0.009130000000000001,82.667,0.7547497100000001,0.0022,781.667,1.7196674
2022-02-19,SC,0.00457,89.333,0.40825181,0.00182,719.0,1.30858
2022-02-26,SC,0.00457,82.0,0.37474,0.00097,660.333,0.64052301
2022-03-05,SC,0.0,104.667,0.0,0.0022,632.0,1.3904
2022-03-12,SC,0.0,95.333,0.0,0.00385,607.0,2.33695
2022-03-19,SC,0.0,89.0,0.0,0.00501,596.0,2.98596
2022-03-26,SC,0.0,66.667,0.0,0.00338,587.333,1.98518554
2022-04-02,SC,0.0,68.667,0.0,0.0027600000000000003,601.333,1.65967908
2022-04-09,SC,0.0,73.333,0.0,0.0016,631.333,1.0101328
2022-04-16,SC,0.0,77.667,0.0,0.0020499999999999997,655.0,1.3427499999999999
2022-04-23,SC,0.0,82.0,0.0,0.00187,700.667,1.31024729
2022-04-30,SC,0.0,82.333,0.0,0.0034599999999999995,759.667,2.62844782
2022-05-07,SC,0.00529,74.333,0.39322157,0.00357,836.667,2.9869011899999998
2022-05-14,SC,0.00529,78.333,0.41438157000000003,0.00382,878.0,3.35396
2022-05-21,SC,0.00529,76.333,0.40380157,0.00658,904.333,5.95051114
2022-05-28,SC,0.00749,85.0,0.63665,0.01157,918.667,10.62897719
